labels,clean_text,emoji_count,has_emoji
1,انا يمنيه بدويه وتعلمت واخذت شهاده وعندي وظيفه وعايشه حياتي الحمدلله ماشي ناقص علينا وعندنا الرجال يعاملون المراه معامله اميره معززه مكرمه وحجابنا تاج فوق الراس,1,1
1,هادشي زينن لعقبه لفيديوا جاي,0,0
0,نحن في بلاد تدعي انها تناصر غزه وشعبها مشردون في الشوارع,0,0
1,اللهم احفظ بلادنا بحفظك و سلم تونس الحبيبه,0,0
1,والله انك رجل ابن رجل,0,0
1,ويه بل مدرسه كيوتت,1,1
1,يا ام العيون الخضر انتي زاهيه واني ايامي غبر وين غايبه,0,0
0,انا قرفت منك جدا ولا قبول ولازم ولاحضور فعلا الدنيا ده حظور,0,0
1,والله كامل فرحنا من قالها انا جاني علي قلبي كي قالها ربي يحفظو ويحفظ بلادنا وتحيا الجزاءر,1,1
1,انت راجل عمي تبون رانا عايشين الغربه بصح نحبوك في الله,0,0
0,هاي النعل وين يلكونها ويسون وياها لقاءات ولك طلي من تجذب جذب عدل,0,0
0,توا هدي الصوره شن معنها راه درتي اثم ايام مباركه وقرب رمصان انقي الله يا رخيصه,0,0
1,شروط النظافه مدرجه من بكري نظافه الحافله من نظافه المسافر,0,0
0,تمسك بالقضيه ثم تنازل عن ثلاث ارباع فلسطين او بالاحري باع الارض عشان المنصب,0,0
1,ما احلاها زين و محلا كلامك,0,0
0,وللعباطه عنوان يا باطل ي منافق,0,0
0,يا ساتر تخيلات مراهق الجنسيه خلتك تكتبين كل هلكلام فعلا المراه ناقصه عقل ودين,0,0
0,ياخي انت غبي ولا كيف لازم تجيب لنفسك الكلام معقوله يوم بتنشر قصتها مافكرته بانها ارجل منك والناس بينقدون عليك لان حرمه قاتله ولم تهرب زيك وراح يقارنون بينك وبينها مع ان الشجاعه من الله مالها علاقه برجل او حرمه,0,0
0,فرنسا شو باعصا بدا تعمل لحالا شان وهي محدا شايلا من ارضا,0,0
0,زمن العوااهر والبراابيك,0,0
0,بدا تنفك رقبتك بركي شعب شحاد,0,0
1,تشريف بين اهلك وناسك حياك الله من سرت لين ييت,1,1
0,مساخيط ياكلو الحرام الجيفه في رمضان لحم رمضان لحم ودجاج مستورد من البرازيل,0,0
0,الخنزير ابن الخنزير الصهيوني النجس يتكلم عن اسياد ه الشرفاء,0,0
0,تحيه لوزاره الداخليه و رجالها الابطال,0,0
0,هه ضحكتيني فعلا الجهل اكبر عدو للانسان,0,0
0,الزباله تعتلي اماكن اصحاب القدوه,0,0
1,بلاد المسيح هويه المسيح سلاما لمدينته اورشليم التي بكي عليها قال لها لو علمت ما لسلامك كل يدعي له,0,0
1,عاش الملك محمد السادس نصره الله وايده ويحفض لينا مغريبنا الحبيب من الخوانا والخيانه ويخلي لينا مليكنا الغالي يارب العالمين,0,0
0,وين الحلويات بالموضوع يمعوده دكولي ياالله شجابجن ع الحلويات كولي حمظيات بيها مجال,1,1
1,اخر امل لبقاء لبنان هو هذه ال 6 سنوات سياسه ارضاء الجميع يعني خساره الجميع ولبنان ستنا تحيه املنا كبير بكم,0,0
0,دنطيهن اله شلعتي كلبه,0,0
1,هد هو المغرب التضامن والتلاحم ونطلب الله ان يخفف علي اخواننا المتضررين وديما مغرب وعاش الملك,0,0
1,رحم الله سيد الرجال,0,0
0,شكلك مريضه يابنت قصدك حشره انت,0,0
1,لبي البحرين والرفاع والمنامه,0,0
0,خاطري فوحده زيها تهزبني توا,0,0
0,ياحقيره شو دخل روسيه والعراقي واللبناني الايراني وحزب الشيطان بسوريه,0,0
0,الله يعطيك عصبه ليك وعصبه لوالديك لي ما عرفوش يربوك وباين عليك ميبونه بنت ميبونه و ملقطه من كانش زبله,0,0
1,والله الرجله لي عند الرءيس تبون رجله واعره ربي يحفظنا الرءيس تبون,0,0
0,انا بقول كل واحد بلجيكي يتفلسف بهل البلد ينضب بلاش انا اضبه,0,0
1,صح وقتها ماني الله يشفيها و يعافيها ياارب كانت تتلايم معا نسا حباباتها وجيرانها يجيبوا بيها العشيوه كامل,2,1
0,ردونا احنا الظالمين ارض الله واسعه واحنا مش ناقصين مشاكل ولينا ضر بناهم,0,0
0,حسبي الله ونعم الوكيل فيكم ربي ياخذ الحق عاجل غير اجل ياريت يطبقو حكم الاعدام,3,1
1,صحه وعافيه يا ام نمر ماتردي عليهم ولا تقراي التعليقات والله انك ست محترمه وشاطره وقنوعه,0,0
0,حسبي اللە فيکم هضا ليش ربي يسخط فالارض اعصار وعجاج وسخط اللە يسخطکم وياريت تحسۇ واللە حيونات ارحم منکم ع اطفالهم لعنه اللە عليکم حرايميە,0,0
1,ما شاء الله تبارك الله مبدعين قواكم الله ماشاء الله عمل راءع,0,0
1,صدق من قال اعطي الخبز لخبازه شيف ياسمين مجتهده ودارسه بعمق ومثقفه واثقه من نفسها راقيه جدا كل الاحترام والتقدير شيف ياسمين,0,0
1,اول خطوه تعبر عن نجاح الحكومهالجديده فرض هيبه الدوله والقانون وضب عصابات الزعران تجارالمخدرات الذين يتبعوا لبقايا النظام السوري السابق بقياده زعيم تجاره المخدرات ماهرالاسد واعوانه من كبار ضباط المخابرات السوريه المتواجدين بلبنان والعراق الذين يشاغلوا الحكم الجديد بسوريا لافشاله,0,0
0,خراو علينا تاع هذيك الجهه,0,0
0,اسم علي مسمي باش الكراغله يسدوا كرهم بمعني يسدوا فمهم اللي هو كرهم هه,0,0
0,كل البلابسه بفكرو بي طيزهم قنيطتك ياخ,1,1
0,سبب البلاوي ومصايبنا اللهم عذبه في الدنيا قبل الاخره,0,0
0,متتلمي ياحيززبون انتي دنتي بينك وبين القبر خطوه,0,0
1,ياامي مااجملكم ضحكتونا عن سنينكل الممثلين وحتي المبتدءين فظاعه كانهم من زمان بالساحه,0,0
0,اليمن مفشكلين بالملامح هم والمصاروه,0,0
0,خايبين الرجي مساكين دومي في يد الصهيونيه ويحلمون,5,1
0,لن تستقر المنطقه نهاءيا بدون اسقاط نظام خامنءي لم و لن يفهموا بوجود النبيه والله طلعت انت اكسل طالب واكسل استاذ بهالبلد يقطعمرك شو لتخ,0,0
0,مافي نسويه مسلمه ابدا النسويه والاسلام شيءان متضادان,0,0
0,عملتوها ترند هي هيك بدها سعدانه,0,0
1,حمله جنسيتي فخامتك هي حمله توطين مقنعه,0,0
0,الله ياخذها العيوز الشمطاء ليش جذي ، الله لا يقسي قلوبنا,1,1
1,احلي فيديو نستناه من ورده لابسه جيليه متاع ميما، الله يرحمها ، ريحتها فيها ووجهها عليك ملوخيه من قلب الحدث، احساس وحنين ووفاء ما يتشراوش ربي يفضلك ويحفظ ذكرياتك دايما عامره بالخير,4,1
1,الطف انسان علي الارض,2,1
1,هذه ملكه لليمن قمر,0,0
1,دمه خفيف بالفطره,1,1
0,دا احتيال,0,0
1,كل التوفيق هنيءالك علي هديه السيد القاءد وسءل الله ان يوفقكم,0,0
0,خلي هالبقر تفهم,0,0
0,الله لايرد ولا يردها يافيروسات عنابه,0,0
1,الحمد لله الصحه عال والجيب فاضيه,0,0
0,والله شبعنا شعارات وهميه الانتخابات هيه الفصل وحاجه لف ودوران,0,0
0,عشان ياكلوا القروش ويقع فينا النفق,0,0
0,ياريت لو تنخرسي وتضلي بحالك قسما بالله انك قليله زوق انتي والي متلك حسبي الله فيكم,0,0
1,انت حتيجي علي نار هادءه ايام قريبه جدا غيرك اشطر ده زعماء ورءساء دول عظمه اعطوا الولاء للرءيس السيسي,0,0
0,احذيه واقدام السعوديين تمد وكلاب ومطي خرا الرافدين تلعق وتنظف لانهم لم بخلقوا الا لهذا الشي,0,0
1,كل التقدير علي هذه المجهودات الراءعه التي تخدم قضيتنا,0,0
0,راها تصغر في حلقها زعما عاقله مسكينه,0,0
0,وصلتن مليون عانس الله لايردكن,0,0
