text,dialect_label,region_label,sentiment_label
بتراجاكم اخوانا بسوريا لااا عاد تقولو تقبروني تطلعوا علي قبري و كل الدعاء اللي بتدعوه يمكن انو استجيب لكم من كثر ما بتقولوه والله قلوبنا بتتقطع بقااالنا اكثر من عشر سنين و احنا بكرب بسبب اخوانا بسوريا بدلو هاد الدعاء و ادعوا بشي حلو عسي الله ابدل حالكم لاحسن من هاذ الحال,15,0,1.0
الله يرحم التريس الي خلتهالكم واسعة رحم الله الرجال لجميع الحكومات تريس 17فبراير شهداء عند الله باذن اللهالله يرحم التريس الي خلتهالكم واسعة رحم الله الرجال لجميع الحكومات تريس 17فبراير شهداء عند الله باذن الله,8,1,1.0
بنوته رقيقه وعسوله,2,3,1.0
دكتوره انتي اسلوبج يخبل اصلا ❤️,4,0,1.0
ممكن خاص كلب خاضع بوبي مطيع ندور في ملكة لزواج من خاضع,8,1,0.0
من هذه الخبيثة ؟,17,3,0.0
الله يحرقك يا واطي,7,0,0.0
الله يحرق الامارات وينتقم منهم و يرينا فيهم عذابه و بطشه و انتقامه لعنة الله عليهم,14,3,0.0
بلد نفطي وقائد عفطي,4,0,0.0
بس ام اسود يصف ام الوردي حلوه باقي اييع,4,0,0.0
قولوا للشبيح عزمي بشارة يسكر قناته حاج قرف، تفي,15,0,0.0
بس بس صياح,13,2,0.0
قشنگم ❤️❤️,4,0,1.0
حكومة غبية حتي في النصب ازاي اتنازل عن الشقة وتقولي بعد كدة انت غير مستحق وسعر الشقة كام وفين حرامية بجدارة هذا القانون لن يمر,2,3,0.0
يلعنك علي ابو العساكر تاعك يا واطي والله رح يجي اليوم الي تندعس فيه,11,0,0.0
اجمل منتجع في الاردن للاسف نسمع هيك خبر,5,0,1.0
بقرف منه هالانسان بحسه زي الخنزير والله,5,0,0.0
اكيد نبوه وبقوه احسن من الف رجل,8,1,1.0
الله اكبر ، لحمي يشوك وجيني الدمعة كي نسمع نشيد بلادي نتفكر عمي وجودي الله يرحم الشهداء,0,1,1.0
نحن عنا بلبنان هيك بناكل كبه نية و كتييير طيبة ولله مش ح تندمو ازا اكلتوها,7,0,1.0
نور اشي والاكراد اشي تاني,5,0,0.0
دعينالك و تمنيناهالك حبيتك تقهريهم بالفوز ❤️ شكرا و الحمد لله لي خلانا نشوفو دموع الفرح في عينيك صح امك انجبت وردة فخر للجزائر و لولايتنا بسكرة تستاهلي الافضل و الطريق مزال طويلة حفصة و عامرة بالنجاح باذن الله,0,1,1.0
الاتنين كانو محبوبين بصراحه ومبارك محدش يقدر يزايد علي وطنيته,2,3,1.0
هذا الفيد يمثل اعظم وافضل امراة، وهي المراة السعودية فقط,13,2,1.0
باين من الڨمم متاعنااا,16,1,0.0
لاحول ولاقوة الابالله العلي العظيم. الواحد مش قادر يعبر عن الاحساس البشع اللي يحس بيه. هذوم لو في عدالة صح مفروض اعدام علي الملا مش مغطيين وجوههم. لو كانت واقعة بس نقولوا ستر الله باقي وربي يهديهم ويصلح حالهم. لكن هذه جريمة قتل. شنيعة وجريمة في حق المجتمع. حسبي الله ونعم الوكيل الله يلعنهم دنيا واخرة. حسبي الله ونعم الوكيل,8,1,0.0
ما احلاها و ما ازينها و ما افينها سبحان الله سيماهم علي وجوهم البنيه باينه من وجهها من كلامها متربيه عاقله وبنت عايله ربي يهنيكم و يسعدكم الطيبون الطيبات الله يباركلكم يا ربي و يرزقكم الذريه الصالحه,16,1,1.0
ربنا معاكم وينصركم علي من يعاديكم ويصلح حالكم جميعا,2,3,1.0
كربوزة عندك واكلة العصي,9,1,0.0
ختولي يعد يمكن يريد يشوفها متحلف الها,4,0,0.0
يسعد قلبك الجميل حبيبتي,7,0,1.0
اللي بدهم يقسموها اغلبهم مو ولاد البلد لانو ماحدا بيرضي يتقسم بيت اهلو مع حدا غريب,15,0,1.0
علي ايش هجم ؟ انتقد طريقة لبس الممرضات بطريقة غريبة وهم يشتغلوا في المستشفي المفروض تكونوا ناس بروفيشنال في العمل مش تروحوا تعملوا حركات بنفسكم وتلفتوا نظر في الشغل حتي الناس البريطانيين في اماكن العمل محتشمات جدا وبروفيشنال في العمل بس لما يكون مكان غير العمل يلبسوا اللي يحبوا,5,0,1.0
من المتوقع الزواج في اين عمر ، لانه الدولة والشعب لا زال بدائي. فلذالك مانستغرب البعض راضيين بالوضع هذا ، اما سكاروزا ،تبي شوية اتنشن لغرض يزيدوا متابعينها، وهدفها واضح.,14,3,0.0
الزلط و التفرعين و النيف طويل عامر خنونة,0,1,0.0
بلغ عليك يالحوثي ترحيل,13,2,0.0
رجل وربي . ربي يحفظه و بي التضحيات يستمر الكفاح بدون العدل لا قيمه لي للحياه,11,0,1.0
الثوبة قبل فوات الاوان لعلي الساعة تكون قريبة,8,1,1.0
‏شوف الان بغداد وتعال واحجي,4,0,1.0
زي القمر,2,3,1.0
لانك متربيه وحبيت اسلوبك في الموقف,13,2,1.0
يا كواد يا صعلوك يا عميل تركيا,15,0,0.0
هاذي فاجرة لازم تنفوها ماتزيدش دور هنا فالجزائر هاذي فري فاجرة او ماعندهاش اصل جميع وحدا ولا واحد راه ايبرطاجي في هاذي فاجرة الله ايذلو او ايذلها,0,1,0.0
اولاد الاصول اولاد مبارك اب مصري لكل مصر وعزيز مصر نحترم تاريخ مبارك وجيش وشرطة وقائد مصر ونحترم من يحترم الوطن وابوكم احترم مصر وشعبها وجيشها ومؤسساتها,2,3,1.0
هو مالوا ذي السائق ركشه قاعد منفنس بالجنبه,14,3,0.0
اعز الله الدبيبه ورعاه,8,1,1.0
يازينا وربي,13,2,1.0
ياابن المره الوسخه قرفتنا بشكلك الغبي يخرب بيت امك الوسخه القواده ياابن الحرامي ياكلب انبح باعلي صوتك,2,3,0.0
اطلب من امراة ان تصف لك امراة نسوية متحررة ستصف لك عاهرة,5,0,0.0
تفه عليكي ، الله يلعنك حمارة متل جوزك بس الفرق انتي بتلبسي ايلي صعب,7,0,0.0
معا قرار الملكنا الغالي,9,1,1.0
القدس لؤلؤة تضيء في قلب كل مسلم ❤,11,0,1.0
عيب تكذب الافارقه قريب يولو اكثر منا في تونس ولا مكش تشوف,16,1,0.0
اخطاء الحكومة وعدت بعدم تعيين مزدوجي الجنسية وقامت بتعيين وزير مزوج الجنسية الخطا الثاني وعدت باداء اليمين الدستورية في عدن وعودة القيادة والوزراء الي العاصمة عدن ونكثت وعدها وعدت اليمين في الرياض و كان اليمن محافظة سعودية كفي عبثا وكفي ضحك علينا يا .,17,3,0.0
الزين العربي والزي الاصيل ما شاء الله عليك خويا وصديقي الغالي ❤️,0,1,1.0
عيدك يا كويت جميل بامن وامان ولمت احبابك,6,2,1.0
طبعا المراة هي نصف المجتمع بل هي كل المجتمع وهي المعول عليها بناء النشا الصالح المفيد لمجتمعه وكما قال الشاعر الام مدرسة اذا اعددتها اعددت شعبا طيب الاعراق والمؤتمر هينجح ونكيد الاعادي ههه,2,3,1.0
حبيبي ابوي يعطيك العافيه يا قلبي,5,0,1.0
عاهرة لا لوم عليها عصب علي وجك لمنيك,16,1,0.0
الا ما عاجبكمش المعتقدات ديال هاد البلاد خويو,9,1,0.0
ما اعرف شلون راح نروح من الكلية وما نشوف هل وجة الحسن بعد,4,0,1.0
البلاد معبيه كلاب ةفي الليل,8,1,0.0
خذوا المحاميات خرابات بيوت,5,0,0.0
و الله انك انسان محترم و اخلاقي بتعرف تتعامل مع الناس علي قد ما بيستاهلوا احلي مهندس بالعالم,5,0,1.0
خاصها تموت ف لحبس لانها تجاوزت الحدود وجهها بحال ترمتك ليابسة لي مصورة لينا الشارفة,9,1,0.0
نراجي في اختك الحق قوللها ما تعطلش,8,1,0.0
سيادة ليبيا انتهت من 2011,8,1,0.0
المفروض كل محافظات العراق تماثيل يسوله يستاهل شيخ ابن شيخ,4,0,1.0
افضل ايام وافضل جنود,2,3,1.0
ماشاء الله تبارك الخلاق العظيم,17,3,1.0
ارقد يا عيش حرامي فاسد,14,3,0.0
عينه من الشعب النجس,13,2,0.0
يعل اجرچ القص,6,2,0.0
ياريت كاع بناتنا بحالك افتخر بك كمغربية متال نعم التربية والاخلاق ❤️,9,1,1.0
لواء الحق ورئيس مجلس النواب القادم☺️,7,0,1.0
ماشاء الله نخبة من الشباب من الخبرة والكل استفاد منهم للكشتات ومواد العزبة والكل متابعهم وحتي اهل الخليج والله فخر الكويت بوجود همة ورحال الوطن والله يقويهم والله نفتخر فيهم,6,2,1.0
كسم الظلم والمفحبه,7,0,0.0
هذا اكثر من منحط وديوث وعاهر,7,0,0.0
انتي عرش الزباله ياحثاله العرش والملك لله ياشلاله انتي توجعك بطنك تخري علي روحك وتقولي ملكه لو نوصلك لما نشخ غمك,8,1,0.0
تف عليك ايها الصعلوك,17,3,0.0
الطف انسان بندر من يوم وانا صغيره وانا احب اتابعه,13,2,1.0
الله يرحمه ويغفر له ويسكنه فسيح جناته الله يصبر قلبك ويكونلك معين,11,0,1.0
