Comment,dialect,platform,Category,label
ونعم الذكر الطيب خليفه المزين رجل كفوا والنعم لاتنطيق علي كل رجل ولكن والنعم تنطبق علي خليفه المزين بكل جداره رجل فهمان ونظيف العقل والثوب والمعدن,Emirates,IG,Socialite,P
والنعم فيك وفي بومرشد اثنينكم اخوان وكفو تحياتي لك وله يا اخوي,Emirates,IG,Socialite,P
حبيت اللهجة البحرينية تحيه للبحرين 🇧🇭🇦🇪,Emirates,YT,Socialite,P
ونحن نحبكم لأنكم اهل كرم و شيمة و حسن جوار,Emirates,X,Socialite,P
اطيب اشخاص واشهم اشخاص فيهم ادب وحترام ويحسون بل شخص العمان 🇦🇪🇴🇲احبكممممممم,Emirates,YT,Socialite,P
تحيا جارتنا الشقيقة سلطنة عمان 🇾🇪️🇴🇲,Emirates,YT,Socialite,P
شكرا  على الكلام الطيف استمر يا احسن شهاب بدنيا 🇴🇲🇦🇪,Emirates,YT,Socialite,P
انا اماراتية لكن اموت على عمان 🇴🇲,Emirates,YT,Socialite,P
"بعد عمري والله ❤️ 🇦🇪",Emirates,IG,Socialite,P
الحمدلله على نعمه الامان الي عايشينها في الامارات 🤲🤲,Emirates,IG,Socialite,P
الله يجزآكم خير ياهل العراق…باذن الله تتاهلون لكاس العالم .,Emirates,X,Socialite,P
الله يعينك على السب والقذف من قبل الاخرين شكرا لك على تقييمك اخي العزيز نتعلم منكم,Emirates,X,Socialite,P
لي زيارة ان شاء الله ف الشتا 😻😻😻من زمان اتريا المكان يجهز,Emirates,IG,Socialite,P
فيديو جميل يبين اجواء رمضان بشكل جميل 👏🏻 بس المره الياية لو ما يقرب جي صوب البنات حسيتها بتدخل الدبة ما شاء الله بناتنا حشام وادري يمكن ما يقصد والبنت صغيرونه بس بعد فديتهم,Emirates,IG,Socialite,P
مبادرة جداً جميلة يوم تشوف اليهال عندهم شغف واسلوب في البيع 👏🏼👏🏼👏🏼👏🏼👏🏼,Emirates,IG,Socialite,P
بيض الله ويهك وويه من رباك كل الاحترام لكل محترم ينمي ويرسخ قيم في ابنائه للحفاظ ودفاع عن الارض الذي يعيش فيها اتمنى من الجميع ان يرفع الشباب الي عندهم هاذا المحتوى لا ترفعوون ناس محتواهم هابط يشوهون سمعة بلادهم ... كل الاحب لك كاسين صديقي 🤍🤍,Emirates,IG,Socialite,P
حلوه بس وايد حر ، لو تركبون تكييف على الطاقه الشمسيه بتكون حلوه لكل الفصول,Emirates,IG,Socialite,P
يازين من يمثل الامارات❤️,Emirates,IG,Socialite,P
وايد وايد حلو ههههههههههههههه❤️❤️❤️❤️❤️,Emirates,IG,Socialite,P
جب,Emirates,X,Socialite,N
وماذا عن سلوكيات حكومة الرياض العبثية ماتشوفها صح  ترى البقرة ماتشوف ذيلها,Emirates,X,Socialite,N
تعوسي يتكلم مملكة الارهابب و التكفير و تطرف,Emirates,X,Socialite,N
أكل خرى وأنت إخونجي كلب لا تتكلم عن الإمارات تاج راسك ولاتثير الفتن بين الإمارات والسعوديه أوشخ ناس أنتوا,Emirates,X,Socialite,N
يوم بيركبونكم الاخوان بتعرف وبتبكي من الوجع اصبر ولا تكون عجول,Emirates,X,Socialite,N
ما شفنا تخوين.. لما سوتها الامارات ما بقى كلب ما تكلك,Emirates,X,Socialite,N
 الصهيوني اشرف منكم يا طرش البحر وبقايا الحجاج,Emirates,IG,Socialite,N
اي خبرة يا راشد .. وانت اغلب سنوات عمرك في الملاعب كانت تدهور في تدهور وضيّعت موهبتك للاسف ..مانبغي خبرات بعد الاعتزال .. اذا عندك خبره كانت عطيتها اللاعبين وانت لاعب,Emirates,IG,Socialite,N
يلا الحين افتكينا من لابوبو والحين دور بونش وين السخيفين يلا اشتروا 😂😂😂,Emirates,IG,Socialite,N
تلايطي؟ فقراء حتى بالثقافة وبالمصطلحات عشان كذا مضطرين تسرقون مصطلحات ماهي لكم اصلا . خليك بالرمسه واليوله قال تلايطي قال😂😂😂😂😂,Emirates,IG,Socialite,N
سد حلقك حنا أخوان وما بيننا شي,Emirates,YT,Socialite,N
همج و عيال شوارع .. الواحد يحقركم والله,Emirates,IG,Socialite,N
ان شاء الله بحياتك ماتشوف السلام يا ناكر الجميل,Emirates,IG,Socialite,N
أنا عرفت معنى الكفر من شفت وجهك انت ، الحمدالله و الشكر,Emirates,IG,Socialite,N
علشان غيث الامة احلى بلوك لعيونك وخشمك,Emirates,IG,Socialite,N
شايب عايب,Emirates,IG,Socialite,N
الله يقلعها عروبه إذا هذا عربي 🇦🇪,Emirates,IG,Socialite,N
الشهرة اهم من بلادكم وين المبادئ ! تراها حطت ريلها على علم بلادنا 🙂,Emirates,IG,Socialite,N
اكثر ناس كرينج بالامارات كلها,Emirates,IG,Socialite,N
سوال أنتوا انضربتوا و أنتوا يهال لان شكله الضرب ما كان كفايه,Emirates,IG,Socialite,N
یا کره قلبي لكم 👽👽👽👽👽,Emirates,IG,Socialite,N
طف النور و رح نام يا بو رمسه😂,Emirates,IG,Socialite,N
أنا عمانيه ️🇴🇲احبك يا أحلى بلد,Oman,YT,Political,P
هاذي هيه سلطنة عمان 🇴🇲 دولة مسالمة اخلاق كرم طيب امن استقرار راحه 🥹 احبشش عُماان 🥹️,Oman,YT,Political,P
شكرا على الكلام الحلو عن عمان اهل عمان يحبوكم🇴🇲 عمانيه و احس بفخر,Oman,YT,Political,P
احبش عمان,Oman,IG,Political,P
دامت أفراح عماننا الحبيبة ما تحلى الاجازه إلى بزيارة بدية,Oman,IG,Political,P
ماشاءالله عمان بفترة بسيطة قامت تتصدر القوائم كل التوفيق للسلطنة من تقدم إلى تقدم ياب,Oman,IG,Political,P
عمان ثاني اكبر دول الخليج بعد السعودية ورغم صعبوبة تخطيط الطرق بسبب الجبال على اغلب الطرق لاكن ابدعو ورتبو وتستاهل لاانها اجمل دول عربية وخليج🇴🇲,Oman,IG,Political,P
لا أحوجنا الله للدعم ، هذا أستثمار ، هذا جزاء من يعطيكم وجه يا المهايطية .,Oman,X,Political,N
اتخسي دعم اسمه استثمار ترجع لكم أرباح فوئد,Oman,X,Political,N
فرق بين إستثمار ودعم زين توزن كلامك هداك الله,Oman,X,Political,N
استثمار وليس دعم ان شاءلله ما نحتاج لدعم اي حد بعدين يمنون علينا.,Oman,X,Political,N
صاحب الحساب اخبث شخص في السعودية كل اخبارك عن عمان تكتبها غلط تفو فوجهك يالسبال,Oman,X,Political,N
دعم ٤٠ مليون يا كذاب  هذا استثمار و حتى استثماركم ضعيف تشوف مبلغ (٤٠ مليون )قوي ؟ مسكين والله,Oman,X,Political,N
اعلام بغام مايفرق بين الدعم والإستثمار.,Oman,X,Political,N
تستاهل الكويت ي جعل ايامهم كلها فرح,Oman,X,Socialite,P
شكرا لكل احد مدحنا و تكلموا عنا شكرا للكل نحب كل الدول العربية,Oman,YT,Socialite,P
اهل عمان يحبوكم كلكم نتمنى تزورونا و تشرفونا في عمان احس بفخررر,Oman,YT,Socialite,P
عشان كذا نادرين ومختلفين بذوقنا ورُقينا لأننا نادرين الوجود️🇴🇲️,Oman,YT,Socialite,P
وانا عمانيه و اقراء تعليقات زي العسل,Oman,YT,Socialite,P
عمانية وافتخر اعشق اهل الامارات,Oman,YT,Socialite,P
احنا عمانيين و كل ما زانت الجلسة نسير الامارات الله يحفظ بلادنا و بلاد المسلمين اجمعين ️‍🇴🇲,Oman,YT,Socialite,P
احلى من يحسن صورتنا 🇴🇲,Oman,YT,Socialite,P
اشتركت في قناتك لأني عمانية وعجبني كلامك,Oman,YT,Socialite,P
انا عمانيه واشكركم على كل التعليقات وانا فخوره فيكم ونحبكم انا من عمان لكل الدول العربيه تحياتي,Oman,YT,Socialite,P
بارك الله فيكم على التعليقات واهل عمان دوم يرحبو فيكم,Oman,YT,Socialite,P
يا طبنييي هههههههههههههههههههه,Oman,TikTok,Socialite,N
أمنية حياتي ذولاك يهتمون في نفسهم ومالهم شغل متى نصوم ومتى نفطر,Oman,TikTok,Socialite,N
لاتحط عصك في شي مايخصك اولا ..ثانيا العمانيين اوعى منك وثقافتهم ارقى من ثقافتك ورابعا وخامسا انت حشري جاي تطلع بشهره على حساب العمانيين ياخي اوعى وخلك غحالك دور لك منشور غير هذا فاهم,Oman,YT,Socialite,N
المشكله كثير مو فاهمين دولتنا بس عادي لان مو كل حد عنده ذوق حلو,Oman,YT,Socialite,N
من أنت عشان تتكلم عن العمني اذا بغيت تتكلم عن العماني تكلم في احترام مب في كلام ملغم في خبث انته من ومن وين ويش اصلك اكيد ايراني او شامي صح ههه,Oman,YT,Socialite,N
ترا عمان أفضل من وجهك لا تخالف قواعد,Oman,YT,Socialite,N
هذا وجهك وماراحم عمرك!! ولا مرّه في حياتك صغت خبر لعمان صحيح سود الله هالوجه! دعم = مرفوضه ياوجه العنز شراكة = مقبولة وفق اتفاقات رسمية تحفظ السيادة. كلنا ندري انك تدري بس تحويرك للمصطلحات اتجاه عُمان من زمان نشوفك والفتنه إللي تسويها اوقات رؤية الأهلة ..,Oman,X,Socialite,N
وليش معذبين ناس ف توزيع التذاكر سيرو هنا وسيرو هنا سوى اولاين ريحو ناس اذ واحد جاي من مكان بعيد هو واسرته وراح لذي منافذ او مواقع وتذاكر مخلصه شو يسوي يرجع هو واهله ؟,Oman,IG,Socialite,N
حكون على عماركم .. شوفوا الملاعب الخليجية..شو فايدة حملة اعلامية والملاعب مخلفات الحرب العالمية الأولى.. وفروا كل فلس في تطوير الملاعب بالبلد,Oman,IG,Socialite,N
والله لو شيخ علم ما هتميتو منه لاكن فنان ماتقصرون قايمين بالواجب,Oman,IG,Socialite,N
