clean_text,labels,dialect_id
صح عشان كده شراميطكم اللي زيك مالية فنادق مصر و شغالين في حاجة واحدة بس المساج,0,12
روعه روعه تبارك الله عليك محالك,1,6
لا مش هك قالت سمعت تصريح و ربي يهديها في يوم من ايام مدام اي تخمم هك قادر ربي يهديها و يتوب عليها عيب واحد التعليقات ربي خلق وفرق الزين موجود في كل مكان والله كاين خير منها فالجزاءر وبنات فاملية والحمدلله,1,0
قلنا الماعون اللين غسيلو هين,0,10
حنا مكاندخوش شكون انتي لمتحسبيش ماغتكونيش الحسن من ديك الدازوا يالمصيب ديال المغرب,0,7
ماكلة معاهم ذورك يبداو يبانو عصابة البافي,0,0
مين سحيج ترامب هذا ؟ اذا الامريكان ما مجدوه هكذا,0,11
ارفع راسك فوق انت مصري حر ❤️,1,1
روح ضب شوارب اهلك من تحت صباط الجولاني يا نص صرمايي,0,5
صراحة شي يفرح اخيييرا صار فيه ترتيب وتنظيم,1,9
مسكين الملك كيدير لفجهدو باش تكون امور زوينة الله يشافيه وعافيه لينا يارب,1,7
يجب القضاء علي الاناث لانهم اساس اي مشكلة في هذه الحياة,0,4
الله يعطيكوا العافية،يعني اذا ظليتوا ع هالمنوال السنة الجاية بتحرروا الاقصي باذن الله,1,4
كل مرة نفس الكلام قرارات بدون نتيجة فعلية,0,9
في غياب الدولة والقانون كل شي وارد حتي المستحيل توقعه في ليبيا لانها دولة بدون اركان او اساس كما يقولون والمفروض الحكم علي الام وعشيقها بالاعدام ليكونوا عبرة لغيرهم,0,6
اويلي الف عافية ❤️❤️,1,3
واش دخلنا حنا فيه ياك هوا في تيندوف واكل شارب والمصاريف ديال تنقلات والفنادق كلها من خزينة الدولة الجزائرية الكابرنات يصرفو ونتوما نبحو وهوا يتفطح علي ظهر الحمير والبغال,0,7
نانووو سكري نيعك و كلي خرا. باسيل اول شخص عبيد سفارة ايران، و فاسد و زبالة متلك. ما بتيعي اوهام و تنزلي تمصيلو ياه، انقبري فكري و خاج تكوني قحبة عندو.,0,5
عمتعطيا دروس بالزواج والطلاق مستوا هابط,0,11
اقول بس وش بتطبخين عشا اليوم ظهرت احقادهم لما تولت مكاسبهم فعلا .,0,10
من صغري نحوس لبرور في الغربة عديت ايامي درت البلدان كي المخمور نشوف في خيالك في منامي نشوف في ذياب عليك تغور نسات الي ماليك مالي من دمعاتك بناو قصور و نساو احوالك و احوالي نرجعلك ديما ديما و نفرفط فارح ما نحير في زناقيك لقديمة ما ماتت البارح نرجع للات البدور فني و غرامي بعرقي نكبر صغاري و نسقي نواري مهما دارت ليام تنسي يا بلادي لمحال مهما غارو العديان و الله ما يعيش فيك من خان مهما دارت ليام تنسي يا بلادي لمحال مهما دارت ليام ترجع زينة البلدان بلاد الحارة المنزل و جارة جبل بو مخلوف زيارو بلا لوف حزب المهدية و الفسقية و الملاسين سيدة المنوبية بنات بلاد الزين و القد والعود الشايح والسور الطايح الي بايت ساري يروح الفجاري عارف اسرارك الي مجرب كارك بلاد بوسعيد الباجي مكحل لغناجي المسمية و ام الزين الجمالية والخمسة الي لحقو بالجرة ملك الموت راجي لحكومة ولا العركة المرة المشهور الدغباجي مهما دارت ليام تنسي يا بلادي لمحال مهما غارو العديان و الله ما يعيش فيك من خان مهما دارت ليام تنسي يا بلادي لمحال مهما دارت ليام ترجع زينة البلدان,1,12
كمان بتاخدي الراي شو الطريقة الفتنة اشد من القتل ما دخلك فيها خليكي بحالك احسنلك اوتركي الخلق للخالق,0,8
اقوي تشبيهه فعلا سايكوات زي بعض,0,6
الفهم ثم الفهم الفهم يحفز الزول يقرا ويخلص الفهم كيمياء وفيزياء في صفحة في الفيس اسمها بواب مرتبة بس تنزل لتحت في الصفحة خشي افهم وخلص طوالي دعواتك,1,10
محلاك ربي يخليلك ماماتك و ما تخوش علي التعليقات الفارغة هذيك غيرت و دليل الشهرة ربي يرحم ميمتك و ينجحك في قرايتك,1,12
تري شكيلات النظام كلهم نفس المنطق ونفس الغباء ونفس العبارات مابتفهم كلمه منهم ع اساس مثقفين زيادة عن اللزوم,0,11
ما شاء الله عليييه اكتشفته بالغلط اول مرة اشترك بقناة بعد فيديو واحد لازم اقيمهم فترة بس هذا اذهلني,1,9
الله لا يردهم بستاهلو .اللي مو قد الجيزه خليه مخلل عند امه العين بالعين .,0,4
ياخنزير ياعميل ياابن الكلاب صهيوني خاين ابن كلاب تفوووه علي شاربك,0,3
احنا من الاردن لانعترف في للمفعنه زين كرزون عباره عن صرمايه نعتبرها ولقت نصيبها ديوث يمشي بالارض من كثر الرخاصه,0,4
والله اذا المعيشة تتحسن ويتوفر كلشي للمواطن باقل التكاليف ليش ماننتخبو بس مو الشعب يركض من صبح للمسا ليدفع فواتير وضرائب ووو,1,11
كل الفخر والحب❤,1,5
الله محيي حكومتنا الساعه دائما خلف العداله وتحقيق العداله هي اهم اهم شيء في الكون,1,11
يستاهل فخامته كل الاحترام والتقدير,1,8
لاحول ولاقوة الابالله العلي العظيم ربي يصلح حالك ويهديك غير وين والي امرك بعد ربي اللهم اهدي العباد وفرج علي لبلاد,1,6
انتي الوحيييده اللي اسمع مقاطعها كامل ولا اسكب لها❤️,1,9
صاحب الحساب اخبث شخص في السعودية كل اخبارك عن عمان تكتبها غلط تفو فوجهك يالسبال,0,2
الحضانة للام مع سكن ونفقة في الاحوال الطبيعيه .,1,5
تبارك الله علي بلادي، عواشركم مبروكة خوتي,1,7
بيسرح بيكي ياهاله دا رجل مخابرات,0,1
صوت مصري خالص وطفلة مصرية اصيلة بلون اسمر مصري اصيل وصوت وحنجرة ذهبية,1,1
الزول اللابس نظارة و دائما طاشي شبكة دا بالرغم من ظهوره بسيط في كل المقاطع . لكن دوره في اي مقطع بعمل 40 % من متعة الفيديو . في زول جاي من 2026,1,10
كلنا ابناء الدولة التونسية المدنية ❤ كلنا مع النظام الجمهوري الحداثي ❤ كلنا مع سيادة الرئيس السيد قيس سعيد ❤,1,12
بالعقل والمنطق ياغبي . الارقام يلي عم تدخل الاسلام بعد بحث و دراسة و ناس مثقفين و متعلمين معقول يغيب عنهم هالحكي. يافاشل كذبتم وخساتم,0,10
الله يحمي الاردن يا رب ملكها وشعبها يا رب,1,4
اقسم بالله ان وجهك وجه جرار يا ملعون الوالدين,0,13
تطوير واضح لمملكتنا الله يعزها,1,9
تافه جدااا . هذي اللي فاهمه الاستحقاق غلط,0,9
مهما نسافر و مهما يكون عندي جنسيات اخرين تونس تقعد اغلي حاجة و بلادي و نقول تونسي و راسي مرفوع نحبك يا تونس و فخور الي اني تونسي,1,12
ختولي يعد يمكن يريد يشوفها متحلف الها,0,3
والله عمري ماسمعت عن مكافحة الفساد حققت وانصفت. بس شغل حكي,0,4
صدقت يا شيخ .لا امل في بناء دولة طالما السياسي يري نفسه هو الدولة,1,5
هذي من شياطين الانس,0,9
خذوا المحاميات خرابات بيوت,0,4
وينو فرجينا علي هل تعيس الحظ,0,11
بس يا اهطل هوا ايه مصر وايه السودان واحد ولو كان فكرك غير كدا يبقي انتا عايز تكشف,0,10
